fromType;toType;fromMethod;toMethod;calledFrom
cs+class://NHibernate/Mapping/ByCode/Impl/CustomizersImpl/JoinCustomizer[1];cs+class://NHibernate/Mapping/ByCode/Impl/CustomizersImpl/PropertyContainerCustomizer[1];Void RegisterListMapping(Expression, UnknownType, UnknownType);Void RegisterListMapping(Expression, UnknownType, UnknownType);List
cs+class://NHibernate/Mapping/ByCode/Impl/CustomizersImpl/JoinCustomizer[1];cs+class://NHibernate/Mapping/ByCode/Impl/CustomizersImpl/PropertyContainerCustomizer[1];Void RegisterMapMapping(Expression, UnknownType, UnknownType, UnknownType);Void RegisterMapMapping(Expression, UnknownType, UnknownType, UnknownType);Map
cs+class://NHibernate/Mapping/ByCode/Impl/CustomizersImpl/JoinCustomizer[1];cs+class://NHibernate/Mapping/ByCode/Impl/CustomizersImpl/PropertyContainerCustomizer[1];Void RegisterIdBagMapping(Expression, UnknownType, UnknownType);Void RegisterIdBagMapping(Expression, UnknownType, UnknownType);IdBag
cs+class://NHibernate/Mapping/ByCode/Impl/CustomizersImpl/JoinCustomizer[1];cs+class://NHibernate/Mapping/ByCode/Impl/CustomizersImpl/PropertyContainerCustomizer[1];Void RegisterIdBagMapping(Expression, UnknownType, UnknownType);Void RegisterIdBagMapping(Expression, UnknownType, UnknownType);IdBag
cs+class://NHibernate/Mapping/ByCode/Impl/CustomizersImpl/NaturalIdCustomizer[1];cs+class://NHibernate/Mapping/ByCode/Impl/CustomizersImpl/PropertyContainerCustomizer[1];Void RegisterPropertyMapping(Expression, UnknownType);Void RegisterPropertyMapping(Expression, UnknownType);Property
cs+class://NHibernate/Mapping/ByCode/Impl/CustomizersImpl/NaturalIdCustomizer[1];cs+class://NHibernate/Mapping/ByCode/Impl/CustomizersImpl/PropertyContainerCustomizer[1];Void RegisterNoVisiblePropertyMapping(String, UnknownType);Void RegisterNoVisiblePropertyMapping(String, UnknownType);Property
cs+class://NHibernate/Mapping/ByCode/Impl/CustomizersImpl/NaturalIdCustomizer[1];cs+class://NHibernate/Mapping/ByCode/Impl/CustomizersImpl/PropertyContainerCustomizer[1];Void RegisterComponentMapping(Expression, UnknownType);Void RegisterComponentMapping(Expression, UnknownType);Component
cs+class://NHibernate/Mapping/ByCode/Impl/CustomizersImpl/NaturalIdCustomizer[1];cs+class://NHibernate/Mapping/ByCode/Impl/CustomizersImpl/PropertyContainerCustomizer[1];Void RegisterComponentMapping(Expression, UnknownType);Void RegisterComponentMapping(Expression, UnknownType);Component
cs+class://NHibernate/Mapping/ByCode/Impl/CustomizersImpl/NaturalIdCustomizer[1];cs+class://NHibernate/Mapping/ByCode/Impl/CustomizersImpl/PropertyContainerCustomizer[1];Void RegisterManyToOneMapping(Expression, UnknownType);Void RegisterManyToOneMapping(Expression, UnknownType);ManyToOne
cs+class://NHibernate/Mapping/ByCode/Impl/CustomizersImpl/NaturalIdCustomizer[1];cs+class://NHibernate/Mapping/ByCode/Impl/CustomizersImpl/PropertyContainerCustomizer[1];Void RegisterAnyMapping(Expression, Type, UnknownType);Void RegisterAnyMapping(Expression, Type, UnknownType);Any
cs+class://NHibernate/Mapping/ByCode/Impl/JoinedSubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Property
cs+class://NHibernate/Mapping/ByCode/Impl/JoinedSubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Component
cs+class://NHibernate/Mapping/ByCode/Impl/JoinedSubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Component
cs+class://NHibernate/Mapping/ByCode/Impl/JoinedSubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);ManyToOne
cs+class://NHibernate/Mapping/ByCode/Impl/JoinedSubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Any
cs+class://NHibernate/Mapping/ByCode/Impl/JoinedSubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);OneToOne
cs+class://NHibernate/Mapping/ByCode/Impl/JoinedSubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Set
cs+class://NHibernate/Mapping/ByCode/Impl/JoinedSubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Bag
cs+class://NHibernate/Mapping/ByCode/Impl/JoinedSubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);List
cs+class://NHibernate/Mapping/ByCode/Impl/JoinedSubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Map
cs+class://NHibernate/Mapping/ByCode/Impl/JoinedSubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);IdBag
cs+class://NHibernate/Mapping/ByCode/Impl/JoinMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Property
cs+class://NHibernate/Mapping/ByCode/Impl/JoinMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Component
cs+class://NHibernate/Mapping/ByCode/Impl/JoinMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Component
cs+class://NHibernate/Mapping/ByCode/Impl/JoinMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);ManyToOne
cs+class://NHibernate/Mapping/ByCode/Impl/JoinMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Any
cs+class://NHibernate/Mapping/ByCode/Impl/JoinMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);OneToOne
cs+class://NHibernate/Mapping/ByCode/Impl/JoinMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Set
cs+class://NHibernate/Mapping/ByCode/Impl/JoinMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Bag
cs+class://NHibernate/Mapping/ByCode/Impl/JoinMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);List
cs+class://NHibernate/Mapping/ByCode/Impl/JoinMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Map
cs+class://NHibernate/Mapping/ByCode/Impl/JoinMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);IdBag
cs+class://NHibernate/Mapping/ByCode/Impl/NaturalIdMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractBasePropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Property
cs+class://NHibernate/Mapping/ByCode/Impl/NaturalIdMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractBasePropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Component
cs+class://NHibernate/Mapping/ByCode/Impl/NaturalIdMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractBasePropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Component
cs+class://NHibernate/Mapping/ByCode/Impl/NaturalIdMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractBasePropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);ManyToOne
cs+class://NHibernate/Mapping/ByCode/Impl/NaturalIdMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractBasePropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Any
cs+class://NHibernate/Mapping/ByCode/Impl/SubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Property
cs+class://NHibernate/Mapping/ByCode/Impl/SubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Component
cs+class://NHibernate/Mapping/ByCode/Impl/SubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Component
cs+class://NHibernate/Mapping/ByCode/Impl/SubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);ManyToOne
cs+class://NHibernate/Mapping/ByCode/Impl/SubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Any
cs+class://NHibernate/Mapping/ByCode/Impl/SubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);OneToOne
cs+class://NHibernate/Mapping/ByCode/Impl/SubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Set
cs+class://NHibernate/Mapping/ByCode/Impl/SubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Bag
cs+class://NHibernate/Mapping/ByCode/Impl/SubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);List
cs+class://NHibernate/Mapping/ByCode/Impl/SubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Map
cs+class://NHibernate/Mapping/ByCode/Impl/SubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);IdBag
cs+class://NHibernate/Mapping/ByCode/Impl/UnionSubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Property
cs+class://NHibernate/Mapping/ByCode/Impl/UnionSubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Component
cs+class://NHibernate/Mapping/ByCode/Impl/UnionSubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Component
cs+class://NHibernate/Mapping/ByCode/Impl/UnionSubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);ManyToOne
cs+class://NHibernate/Mapping/ByCode/Impl/UnionSubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Any
cs+class://NHibernate/Mapping/ByCode/Impl/UnionSubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);OneToOne
cs+class://NHibernate/Mapping/ByCode/Impl/UnionSubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Set
cs+class://NHibernate/Mapping/ByCode/Impl/UnionSubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Bag
cs+class://NHibernate/Mapping/ByCode/Impl/UnionSubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);List
cs+class://NHibernate/Mapping/ByCode/Impl/UnionSubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);Map
cs+class://NHibernate/Mapping/ByCode/Impl/UnionSubclassMapper;cs+class://NHibernate/Mapping/ByCode/Impl/AbstractPropertyContainerMapper;Void AddProperty(Object);Void AddProperty(Object);IdBag
cs+class://NHibernate/Mapping/ForeignKey;cs+class://NHibernate/Mapping/Constraint;String SqlConstraintString(Dialect, String, String, String);String SqlConstraintString(Dialect, String, String, String);SqlCreateString
cs+class://NHibernate/Mapping/IdentifierCollection;cs+class://NHibernate/Mapping/Collection;Void CreatePrimaryKey();Void CreatePrimaryKey();CreateAllKeys
cs+class://NHibernate/Mapping/IndexedCollection;cs+class://NHibernate/Mapping/Collection;Void CreatePrimaryKey();Void CreatePrimaryKey();CreateAllKeys
cs+class://NHibernate/Mapping/PrimaryKey;cs+class://NHibernate/Mapping/Constraint;String SqlConstraintString(Dialect, String, String, String);String SqlConstraintString(Dialect, String, String, String);SqlCreateString
cs+class://NHibernate/Mapping/Set;cs+class://NHibernate/Mapping/Collection;Void CreatePrimaryKey();Void CreatePrimaryKey();CreateAllKeys
cs+class://NHibernate/Mapping/UniqueKey;cs+class://NHibernate/Mapping/Constraint;Boolean IsGenerated(Dialect);Boolean IsGenerated(Dialect);SqlDropString
cs+class://NHibernate/Mapping/UniqueKey;cs+class://NHibernate/Mapping/Constraint;Boolean IsGenerated(Dialect);Boolean IsGenerated(Dialect);SqlCreateString
cs+class://NHibernate/Mapping/UniqueKey;cs+class://NHibernate/Mapping/Constraint;String SqlConstraintString(Dialect, String, String, String);String SqlConstraintString(Dialect, String, String, String);SqlCreateString
cs+class://NHibernate/SqlCommand/ANSIJoinFragment;cs+class://NHibernate/SqlCommand/JoinFragment;Void AddJoins(SqlString, SqlString);Void AddJoins(SqlString, SqlString);AddFragment
cs+class://NHibernate/SqlCommand/OracleJoinFragment;cs+class://NHibernate/SqlCommand/JoinFragment;Void AddJoins(SqlString, SqlString);Void AddJoins(SqlString, SqlString);AddFragment
cs+class://NHibernate/SqlCommand/QueryJoinFragment;cs+class://NHibernate/SqlCommand/JoinFragment;Void AddJoins(SqlString, SqlString);Void AddJoins(SqlString, SqlString);AddFragment
cs+class://NHibernate/Type/ArrayType;cs+class://NHibernate/Type/CollectionType;IPersistentCollection Instantiate(ISessionImplementor, ICollectionPersister, Object);IPersistentCollection Instantiate(ISessionImplementor, ICollectionPersister, Object);GetCollection
cs+class://NHibernate/Type/ArrayType;cs+class://NHibernate/Type/CollectionType;Boolean InitializeImmediately(UnknownType);Boolean InitializeImmediately(UnknownType);GetCollection
cs+class://NHibernate/Type/ArrayType;cs+class://NHibernate/Type/CollectionType;Boolean HasHolder(UnknownType);Boolean HasHolder(UnknownType);GetCollection
cs+class://NHibernate/Type/ArrayType;cs+class://NHibernate/Type/CollectionType;Object Instantiate(Int32);Object Instantiate(Int32);InstantiateResult
cs+class://NHibernate/Type/ArrayType;cs+class://NHibernate/Type/CollectionType;Object InstantiateResult(Object);Object InstantiateResult(Object);Replace
cs+class://NHibernate/Type/ArrayType;cs+class://NHibernate/Type/CollectionType;Object ReplaceElements(Object, Object, Object, IDictionary, ISessionImplementor);Object ReplaceElements(Object, Object, Object, IDictionary, ISessionImplementor);Replace
cs+class://NHibernate/Type/ArrayType;cs+class://NHibernate/Type/CollectionType;Object ReplaceElements(Object, Object, Object, IDictionary, ISessionImplementor);Object ReplaceElements(Object, Object, Object, IDictionary, ISessionImplementor);Replace
cs+class://NHibernate/Type/ArrayType;cs+class://NHibernate/Type/CollectionType;IEnumerable GetElementsIterator(Object);IEnumerable GetElementsIterator(Object);GetElementsIterator
cs+class://NHibernate/Type/ArrayType;cs+class://NHibernate/Type/CollectionType;IEnumerable GetElementsIterator(Object);IEnumerable GetElementsIterator(Object);RenderLoggableString
cs+class://NHibernate/Type/ArrayType;cs+class://NHibernate/Type/CollectionType;String ToLoggableString(Object, ISessionFactoryImplementor);String ToLoggableString(Object, ISessionFactoryImplementor);RenderLoggableString
cs+class://NHibernate/Type/BinaryType;cs+class://NHibernate/Type/AbstractBinaryType;UnknownType ToInternalFormat(Object);UnknownType ToInternalFormat(Object);IsEqual
cs+class://NHibernate/Type/BinaryType;cs+class://NHibernate/Type/AbstractBinaryType;UnknownType ToInternalFormat(Object);UnknownType ToInternalFormat(Object);IsEqual
cs+class://NHibernate/Type/BinaryType;cs+class://NHibernate/Type/AbstractBinaryType;UnknownType ToInternalFormat(Object);UnknownType ToInternalFormat(Object);Set
cs+class://NHibernate/Type/BinaryType;cs+class://NHibernate/Type/AbstractBinaryType;Object ToExternalFormat(UnknownType);Object ToExternalFormat(UnknownType);Get
cs+class://NHibernate/Type/BinaryType;cs+class://NHibernate/Type/AbstractBinaryType;UnknownType ToInternalFormat(Object);UnknownType ToInternalFormat(Object);GetHashCode
cs+class://NHibernate/Type/BinaryType;cs+class://NHibernate/Type/AbstractBinaryType;UnknownType ToInternalFormat(Object);UnknownType ToInternalFormat(Object);Compare
cs+class://NHibernate/Type/BinaryType;cs+class://NHibernate/Type/AbstractBinaryType;UnknownType ToInternalFormat(Object);UnknownType ToInternalFormat(Object);Compare
cs+class://NHibernate/Type/BinaryType;cs+class://NHibernate/Type/AbstractBinaryType;UnknownType ToInternalFormat(Object);UnknownType ToInternalFormat(Object);ToString
cs+class://NHibernate/Type/BinaryType;cs+class://NHibernate/Type/AbstractBinaryType;UnknownType ToInternalFormat(Object);UnknownType ToInternalFormat(Object);DeepCopyNotNull
cs+class://NHibernate/Type/BinaryType;cs+class://NHibernate/Type/AbstractBinaryType;Object ToExternalFormat(UnknownType);Object ToExternalFormat(UnknownType);DeepCopyNotNull
cs+class://NHibernate/Type/BinaryType;cs+class://NHibernate/Type/AbstractBinaryType;Object ToExternalFormat(UnknownType);Object ToExternalFormat(UnknownType);FromStringValue
