From;To;Source
cs+class://ICSharpCode/PackageManagement/RecentPackagesViewModel;cs+class://ICSharpCode/PackageManagement/PackagesViewModel;(not implemented)
cs+class://ICSharpCode/PackageManagement/Scripting/PackageManagementConsole;cs+class://ICSharpCode/Scripting/ThreadSafeScriptingConsole;(not implemented)
cs+class://ICSharpCode/PackageManagement/SharpDevelopPackageManager;cs+class://NuGet/PackageManager;(not implemented)
cs+class://ICSharpCode/PackageManagement/SharpDevelopProjectManager;cs+class://NuGet/ProjectManager;(not implemented)
cs+class://ICSharpCode/PackageManagement/SharpDevelopProjectSystem;cs+class://NuGet/PhysicalFileSystem;(not implemented)
cs+class://ICSharpCode/PackageManagement/UpdatedPackageViewModel;cs+class://ICSharpCode/PackageManagement/PackageViewModel;(not implemented)
cs+class://ICSharpCode/PackageManagement/UpdatedPackageViewModelFactory;cs+class://ICSharpCode/PackageManagement/PackageViewModelFactory;(not implemented)
cs+class://ICSharpCode/PackageManagement/UpdatePackageAction;cs+class://ICSharpCode/PackageManagement/ProcessPackageOperationsAction;(not implemented)
cs+class://ICSharpCode/PackageManagement/Cmdlets/GetPackageCmdlet;cs+class://ICSharpCode/PackageManagement/Cmdlets/PackageManagementCmdlet;(not implemented)
cs+class://ICSharpCode/PackageManagement/Cmdlets/GetProjectCmdlet;cs+class://ICSharpCode/PackageManagement/Cmdlets/PackageManagementCmdlet;(not implemented)
cs+class://ICSharpCode/PackageManagement/Cmdlets/InstallPackageCmdlet;cs+class://ICSharpCode/PackageManagement/Cmdlets/PackageManagementCmdlet;(not implemented)
cs+class://ICSharpCode/PackageManagement/Cmdlets/InvokeInitializePackagesCmdlet;cs+class://ICSharpCode/PackageManagement/Cmdlets/PackageManagementCmdlet;(not implemented)
cs+class://ICSharpCode/PackageManagement/Cmdlets/InvokeProcessPackageActionsCmdlet;cs+class://ICSharpCode/PackageManagement/Cmdlets/PackageManagementCmdlet;(not implemented)
cs+class://ICSharpCode/PackageManagement/Cmdlets/InvokeUpdateWorkingDirectoryCmdlet;cs+class://ICSharpCode/PackageManagement/Cmdlets/PackageManagementCmdlet;(not implemented)
cs+class://ICSharpCode/PackageManagement/Cmdlets/UninstallPackageCmdlet;cs+class://ICSharpCode/PackageManagement/Cmdlets/PackageManagementCmdlet;(not implemented)
cs+class://ICSharpCode/PackageManagement/Cmdlets/UpdatePackageCmdlet;cs+class://ICSharpCode/PackageManagement/Cmdlets/PackageManagementCmdlet;(not implemented)
cs+class://ICSharpCode/AddInManager2/Model/NuGetPackageManager/NuGetPackageManagerImplementation;cs+class://NuGet/PackageManager;(not implemented)
cs+class://ICSharpCode/AddInManager2/Model/PackageRepository;cs+class://ICSharpCode/AddInManager2/Model/Model[1];(not implemented)
cs+class://ICSharpCode/AddInManager2/ViewModel/AddInManagerViewModel;cs+class://ICSharpCode/AddInManager2/Model/Model[1];(not implemented)
cs+class://ICSharpCode/AddInManager2/ViewModel/AddInPackageViewModelBase;cs+class://ICSharpCode/AddInManager2/Model/Model[1];(not implemented)
cs+class://ICSharpCode/AddInManager2/ViewModel/AddInsViewModelBase;cs+class://ICSharpCode/AddInManager2/Model/Model[1];(not implemented)
cs+class://ICSharpCode/AddInManager2/ViewModel/AvailableAddInsViewModel;cs+class://ICSharpCode/AddInManager2/ViewModel/NuGetAddInsViewModelBase;(not implemented)
cs+class://ICSharpCode/AddInManager2/ViewModel/InstalledAddInsViewModel;cs+class://ICSharpCode/AddInManager2/ViewModel/NuGetAddInsViewModelBase;(not implemented)
cs+class://ICSharpCode/AddInManager2/ViewModel/NuGetAddInsViewModelBase;cs+class://ICSharpCode/AddInManager2/ViewModel/AddInsViewModelBase;(not implemented)
cs+class://ICSharpCode/AddInManager2/ViewModel/NuGetPackageViewModel;cs+class://ICSharpCode/AddInManager2/ViewModel/AddInPackageViewModelBase;(not implemented)
cs+class://ICSharpCode/AddInManager2/ViewModel/OfflineAddInsViewModel;cs+class://ICSharpCode/AddInManager2/ViewModel/AddInPackageViewModelBase;(not implemented)
cs+class://ICSharpCode/AddInManager2/ViewModel/PackageRepositoriesViewModel;cs+class://ICSharpCode/AddInManager2/Model/Model[1];(not implemented)
cs+class://ICSharpCode/AddInManager2/ViewModel/UpdatedAddInsViewModel;cs+class://ICSharpCode/AddInManager2/ViewModel/NuGetAddInsViewModelBase;(not implemented)
cs+class://ICSharpCode/Reporting/DataSource/ExtendedPropertyDescriptor;cs+class://System/ComponentModel/PropertyDescriptor;(not implemented)
cs+class://ICSharpCode/Reporting/Exporter/DebugExporter;cs+class://ICSharpCode/Reporting/Exporter/BaseExporter;(not implemented)
cs+class://ICSharpCode/Reporting/Expressions/Irony/ReportingLanguageGrammer;cs+class://Irony/Interpreter/InterpretedLanguageGrammar;(not implemented)
cs+class://ICSharpCode/Reporting/Expressions/Irony/ReportingLanguageRuntime;cs+class://Irony/Interpreter/LanguageRuntime;(not implemented)
cs+class://ICSharpCode/Reporting/Items/GroupColumn;cs+class://ICSharpCode/Reporting/Items/SortColumn;(not implemented)
cs+class://ICSharpCode/Reporting/Items/SortColumn;cs+class://ICSharpCode/Reporting/BaseClasses/AbstractColumn;(not implemented)
cs+class://ICSharpCode/Reporting/PageBuilder/DataPageBuilder;cs+class://ICSharpCode/Reporting/PageBuilder/BasePageBuilder;(not implemented)
cs+class://ICSharpCode/Reporting/PageBuilder/ExportColumns/ExportPage;cs+class://ICSharpCode/Reporting/PageBuilder/ExportColumns/ExportColumn;(not implemented)
cs+class://ICSharpCode/Reporting/PageBuilder/FormPageBuilder;cs+class://ICSharpCode/Reporting/PageBuilder/BasePageBuilder;(not implemented)
cs+class://ICSharpCode/Reporting/Pdf/PdfExporter;cs+class://ICSharpCode/Reporting/Exporter/BaseExporter;(not implemented)
cs+class://ICSharpCode/Reporting/WpfReportViewer/Visitor/WpfExporter;cs+class://ICSharpCode/Reporting/Exporter/BaseExporter;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/Commands/ContextMenuCommand;cs+class://ICSharpCode/Core/WinForms/MenuCommand;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/DesignableItems/BaseRowItem;cs+class://ICSharpCode/Reporting/Addin/DesignableItems/AbstractItem;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/DesignableItems/BaseSection;cs+class://ICSharpCode/Reporting/Addin/DesignableItems/AbstractItem;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/Services/MenuCommandService;cs+class://System/ComponentModel/Design/MenuCommandService;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/Toolbox/SideTabItemDesigner;cs+class://ICSharpCode/SharpDevelop/Gui/SharpDevelopSideTabItem;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/TypeProvider/AbstractItemTypeProvider;cs+class://System/ComponentModel/TypeDescriptionProvider;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/TypeProvider/AbstractItemTypeDescriptor;cs+class://System/ComponentModel/CustomTypeDescriptor;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/TypeProvider/CircleItemTypeProvider;cs+class://System/ComponentModel/TypeDescriptionProvider;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/TypeProvider/CircleItemTypeDescriptor;cs+class://System/ComponentModel/CustomTypeDescriptor;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/TypeProvider/DataItemTypeProvider;cs+class://System/ComponentModel/TypeDescriptionProvider;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/TypeProvider/DataItemTypeDescriptor;cs+class://System/ComponentModel/CustomTypeDescriptor;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/TypeProvider/GroupedRowTypeProvider;cs+class://System/ComponentModel/TypeDescriptionProvider;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/TypeProvider/GroupedRowItemTypeDescriptor;cs+class://System/ComponentModel/CustomTypeDescriptor;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/TypeProvider/LineItemTypeProvider;cs+class://System/ComponentModel/TypeDescriptionProvider;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/TypeProvider/LineItemTypeDescriptor;cs+class://System/ComponentModel/CustomTypeDescriptor;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/TypeProvider/RectangleItemTypeProvider;cs+class://System/ComponentModel/TypeDescriptionProvider;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/TypeProvider/RectangleItemTypeDescriptor;cs+class://System/ComponentModel/CustomTypeDescriptor;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/TypeProvider/RowItemTypeProvider;cs+class://System/ComponentModel/TypeDescriptionProvider;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/TypeProvider/RowItemTypeDescriptor;cs+class://System/ComponentModel/CustomTypeDescriptor;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/TypeProvider/SectionItemTypeProvider;cs+class://System/ComponentModel/TypeDescriptionProvider;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/TypeProvider/SectionItemDescriptor;cs+class://System/ComponentModel/CustomTypeDescriptor;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/TypeProvider/TextItemTypeProvider;cs+class://System/ComponentModel/TypeDescriptionProvider;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/TypeProvider/TextItemTypeDescriptor;cs+class://System/ComponentModel/CustomTypeDescriptor;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/UndoRedo/ReportDesignerUndoEngine;cs+class://System/ComponentModel/Design/UndoEngine;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/Views/DesignerView;cs+class://ICSharpCode/SharpDevelop/Workbench/AbstractViewContent;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/Views/WpfPreview;cs+class://ICSharpCode/SharpDevelop/Workbench/AbstractSecondaryViewContent;(not implemented)
cs+class://ICSharpCode/Reporting/Addin/Views/XmlView;cs+class://ICSharpCode/SharpDevelop/Workbench/AbstractSecondaryViewContent;(not implemented)
cs+class://ICSharpCode/AvalonEdit/AddIn/ContextActions/ClipboardRingPopup;cs+class://ICSharpCode/AvalonEdit/AddIn/ContextActions/ContextActionsPopup;(not implemented)
cs+class://ICSharpCode/AvalonEdit/AddIn/ContextActions/ContextActionsBulbPopup;cs+class://ICSharpCode/SharpDevelop/Widgets/ExtendedPopup;(not implemented)
cs+class://ICSharpCode/AvalonEdit/AddIn/EnhancedScrollBar/TrackAdorner;cs+class://System/Windows/Documents/Adorner;(not implemented)
cs+class://ICSharpCode/AvalonEdit/AddIn/CodeCompletionEditorAdapter;cs+class://ICSharpCode/SharpDevelop/Editor/AvalonEditTextEditorAdapter;(not implemented)
cs+class://ICSharpCode/AvalonEdit/AddIn/CodeEditorAdapter;cs+class://ICSharpCode/AvalonEdit/AddIn/CodeCompletionEditorAdapter;(not implemented)
cs+class://ICSharpCode/AvalonEdit/AddIn/CodeEditorAdapter/OptionControlledIndentationStrategy;cs+class://ICSharpCode/SharpDevelop/Editor/AvalonEdit/IndentationStrategyAdapter;(not implemented)
cs+class://ICSharpCode/AvalonEdit/AddIn/CaretHighlightAdorner;cs+class://System/Windows/Documents/Adorner;(not implemented)
cs+class://ICSharpCode/AvalonEdit/AddIn/Snippets/CodeSnippetCompletionWindow;cs+class://ICSharpCode/AvalonEdit/AddIn/SharpDevelopCompletionWindow;(not implemented)
cs+class://ICSharpCode/AvalonEdit/AddIn/SharpDevelopCompletionWindow;cs+class://ICSharpCode/AvalonEdit/CodeCompletion/CompletionWindow;(not implemented)
cs+class://ICSharpCode/AvalonEdit/AddIn/SharpDevelopInsightWindow;cs+class://ICSharpCode/AvalonEdit/CodeCompletion/OverloadInsightWindow;(not implemented)
cs+class://ICSharpCode/XmlEditor/XmlAttributePropertyDescriptor;cs+class://System/ComponentModel/PropertyDescriptor;(not implemented)
cs+class://ICSharpCode/XmlEditor/XmlCommentTreeNode;cs+class://ICSharpCode/XmlEditor/XmlCharacterDataTreeNode;(not implemented)
cs+class://ICSharpCode/XmlEditor/XmlCompletionItem;cs+class://ICSharpCode/SharpDevelop/Editor/CodeCompletion/DefaultCompletionItem;(not implemented)
cs+class://ICSharpCode/XmlEditor/XmlEncoder/XmlEncoderTextWriter;cs+class://ICSharpCode/XmlEditor/EncodedStringWriter;(not implemented)
cs+class://ICSharpCode/XmlEditor/XmlTextTreeNode;cs+class://ICSharpCode/XmlEditor/XmlCharacterDataTreeNode;(not implemented)
cs+class://ICSharpCode/XmlEditor/XmlTreeView;cs+class://ICSharpCode/SharpDevelop/Workbench/AbstractSecondaryViewContent;(not implemented)
cs+class://ICSharpCode/IconEditor/InvalidIconException;cs+class://System/Exception;(not implemented)
cs+class://ICSharpCode/IconEditor/IconViewContent;cs+class://ICSharpCode/SharpDevelop/Workbench/AbstractViewContent;(not implemented)
cs+class://ICSharpCode/ILSpyAddIn/DebugInfoTokenWriterDecorator;cs+class://ICSharpCode/NRefactory/CSharp/DecoratingTokenWriter;(not implemented)
cs+class://ICSharpCode/ILSpyAddIn/ILSpyDecompilerService/ILSpyAssemblyResolver;cs+class://ICSharpCode/SharpDevelop/Parser/DefaultAssemblySearcher;(not implemented)
cs+class://ICSharpCode/ILSpyAddIn/ILSpyFullParseInformation;cs+class://ICSharpCode/SharpDevelop/Parser/ParseInformation;(not implemented)
cs+class://ICSharpCode/SettingsEditor/SettingsViewContent;cs+class://ICSharpCode/SharpDevelop/Workbench/AbstractViewContentHandlingLoadErrors;(not implemented)
cs+class://ICSharpCode/SettingsEditor/ProxyPropertyDescriptor;cs+class://System/ComponentModel/PropertyDescriptor;(not implemented)
cs+class://ICSharpCode/SettingsEditor/SettingsEntryPropertyGridWrapper/RoamingPropertyDescriptor;cs+class://ICSharpCode/SettingsEditor/ProxyPropertyDescriptor;(not implemented)
cs+class://ICSharpCode/SettingsEditor/SettingsEntryPropertyGridWrapper/CustomValuePropertyDescriptor;cs+class://ICSharpCode/SettingsEditor/ProxyPropertyDescriptor;(not implemented)
cs+class://ICSharpCode/Data/Addin/Pad/DatabasesTreeViewPad;cs+class://ICSharpCode/SharpDevelop/Workbench/AbstractPadContent;(not implemented)
cs+class://ICSharpCode/Data/Core/DatabaseObjects/DatabaseObjectBase[1];cs+class://ICSharpCode/Data/Core/DatabaseObjects/DatabaseObjectBase;(not implemented)
cs+class://ICSharpCode/Data/EDMDesigner/Core/EDMObjects/Designer/CSDL/Property/UIProperty;cs+class://ICSharpCode/Data/EDMDesigner/Core/EDMObjects/Designer/Common/UIBusinessType[1];(not implemented)
cs+class://ICSharpCode/Data/EDMDesigner/Core/EDMObjects/Designer/CSDL/Property/UIRelatedProperty;cs+class://ICSharpCode/Data/EDMDesigner/Core/EDMObjects/Designer/CSDL/Property/UIProperty;(not implemented)
cs+class://ICSharpCode/Data/EDMDesigner/Core/EDMObjects/Designer/CSDL/Type/UIComplexType;cs+class://ICSharpCode/Data/EDMDesigner/Core/EDMObjects/Designer/CSDL/Type/UITypeBase[1];(not implemented)
cs+class://ICSharpCode/Data/EDMDesigner/Core/EDMObjects/Designer/CSDL/Type/UIEntityType;cs+class://ICSharpCode/Data/EDMDesigner/Core/EDMObjects/Designer/CSDL/Type/UITypeBase[1];(not implemented)
cs+class://ICSharpCode/Data/EDMDesigner/Core/EDMObjects/Designer/CSDL/Type/UITypeBase[1];cs+class://ICSharpCode/Data/EDMDesigner/Core/EDMObjects/Designer/Common/UIBusinessType[1];(not implemented)
cs+class://ICSharpCode/Data/EDMDesigner/Core/EDMObjects/Designer/MSL/AssociationPropertiesMapping;cs+class://ICSharpCode/Data/EDMDesigner/Core/EDMObjects/Designer/MSL/PropertiesMapping;(not implemented)
cs+class://ICSharpCode/Data/EDMDesigner/Core/EDMObjects/Designer/MSL/EntityPropertiesMapping;cs+class://ICSharpCode/Data/EDMDesigner/Core/EDMObjects/Designer/MSL/PropertiesMapping;(not implemented)
cs+class://ICSharpCode/Data/EDMDesigner/Core/EDMObjects/MSL/EntityType/ComplexPropertyMapping;cs+class://ICSharpCode/Data/EDMDesigner/Core/EDMObjects/MSL/EntityType/MappingBase;(not implemented)
cs+class://ICSharpCode/Data/EDMDesigner/Core/EDMObjects/MSL/EntityType/EntityTypeMapping;cs+class://ICSharpCode/Data/EDMDesigner/Core/EDMObjects/MSL/EntityType/MappingBase;(not implemented)
cs+class://ICSharpCode/Data/EDMDesigner/Core/ObjectModelConverters/ObjectModelConverterException;cs+class://System/Exception;(not implemented)
cs+class://ICSharpCode/Data/EDMDesigner/Core/UI/DisplayBinding/EDMDesignerViewContent;cs+class://ICSharpCode/SharpDevelop/Workbench/AbstractViewContent;(not implemented)
cs+class://ICSharpCode/Data/EDMDesigner/Core/UI/UserControls/CSDLType/ComplexTypeDesigner;cs+class://ICSharpCode/Data/EDMDesigner/Core/UI/UserControls/CSDLType/TypeBaseDesigner;(not implemented)
cs+class://ICSharpCode/Data/EDMDesigner/Core/UI/UserControls/CSDLType/EntityTypeDesigner;cs+class://ICSharpCode/Data/EDMDesigner/Core/UI/UserControls/CSDLType/TypeBaseDesigner;(not implemented)
cs+class://ICSharpCode/Data/EDMDesigner/Core/UI/UserControls/Relations/Association;cs+class://ICSharpCode/Data/EDMDesigner/Core/UI/UserControls/Relations/RelationBase;(not implemented)
cs+class://ICSharpCode/Data/EDMDesigner/Core/UI/UserControls/Relations/ComplexPropertyRelation;cs+class://ICSharpCode/Data/EDMDesigner/Core/UI/UserControls/Relations/RelationBase;(not implemented)
cs+class://ICSharpCode/Data/EDMDesigner/Core/UI/UserControls/Relations/InheritanceRelation;cs+class://ICSharpCode/Data/EDMDesigner/Core/UI/UserControls/Relations/RelationBase;(not implemented)
cs+class://ICSharpCode/Data/Core/DatabaseDrivers/SQLServer/SQLServerDatasource;cs+class://ICSharpCode/Data/Core/DatabaseObjects/Datasource;(not implemented)
cs+class://ICSharpCode/WpfDesign/DesignerException;cs+class://System/Exception;(not implemented)
cs+class://ICSharpCode/WpfDesign/PropertyGrid/PropertyNodeCollection;cs+class://ICSharpCode/WpfDesign/PropertyGrid/SortedObservableCollection[2];(not implemented)
cs+class://ICSharpCode/WpfDesign/ServiceRequiredException;cs+class://ICSharpCode/WpfDesign/DesignerException;(not implemented)
cs+class://ICSharpCode/WpfDesign/AddIn/WpfSideTabItem;cs+class://ICSharpCode/SharpDevelop/Gui/SharpDevelopSideTabItem;(not implemented)
cs+class://ICSharpCode/WpfDesign/AddIn/WpfViewContent;cs+class://ICSharpCode/SharpDevelop/Workbench/AbstractViewContentHandlingLoadErrors;(not implemented)
cs+class://ICSharpCode/WpfDesign/XamlDom/XamlMarkupExtensionParseException;cs+class://ICSharpCode/WpfDesign/XamlDom/XamlLoadException;(not implemented)
cs+class://ICSharpCode/WpfDesign/XamlDom/PositionXmlElement;cs+class://System/Xml/XmlElement;(not implemented)
cs+class://ICSharpCode/WpfDesign/XamlDom/PositionXmlAttribute;cs+class://System/Xml/XmlAttribute;(not implemented)
cs+class://ICSharpCode/WpfDesign/XamlDom/XamlLoadException;cs+class://System/Exception;(not implemented)
cs+class://ICSharpCode/WpfDesign/Designer/Controls/GridRowSplitterAdorner;cs+class://ICSharpCode/WpfDesign/Designer/Controls/GridSplitterAdorner;(not implemented)
cs+class://ICSharpCode/WpfDesign/Designer/Controls/GridColumnSplitterAdorner;cs+class://ICSharpCode/WpfDesign/Designer/Controls/GridSplitterAdorner;(not implemented)
cs+class://ICSharpCode/WpfDesign/Designer/Extensions/DummyValueInsteadOfNullTypeDescriptionProvider;cs+class://System/ComponentModel/TypeDescriptionProvider;(not implemented)
cs+class://ICSharpCode/WpfDesign/Designer/Extensions/DummyValueInsteadOfNullTypeDescriptionProvider/ShadowTypeDescriptor;cs+class://System/ComponentModel/CustomTypeDescriptor;(not implemented)
cs+class://ICSharpCode/WpfDesign/Designer/Extensions/DummyValueInsteadOfNullTypeDescriptionProvider/ShadowPropertyDescriptor;cs+class://System/ComponentModel/PropertyDescriptor;(not implemented)
cs+class://ICSharpCode/WpfDesign/Designer/OutlineView/OutlineNode;cs+class://ICSharpCode/WpfDesign/Designer/OutlineView/OutlineNodeBase;(not implemented)
cs+class://ICSharpCode/WpfDesign/Designer/PropertyGrid/CategoriesCollection;cs+class://ICSharpCode/WpfDesign/PropertyGrid/SortedObservableCollection[2];(not implemented)
cs+class://ICSharpCode/FormsDesigner/Commands/DesignerVerbSubmenuBuilder/ContextMenuCommand;cs+class://ICSharpCode/Core/WinForms/MenuCommand;(not implemented)
cs+class://ICSharpCode/FormsDesigner/Gui/ImageResourceEditorDialog;cs+class://System/Windows/Forms/Form;(not implemented)
cs+class://ICSharpCode/FormsDesigner/FormsDesignerViewContent;cs+class://ICSharpCode/SharpDevelop/Workbench/AbstractViewContentHandlingLoadErrors;(not implemented)
cs+class://ICSharpCode/FormsDesigner/Gui/CustomComponentsSideTab;cs+class://ICSharpCode/FormsDesigner/Gui/SideTabDesigner;(not implemented)
cs+class://ICSharpCode/FormsDesigner/Gui/SideTabDesigner;cs+class://ICSharpCode/SharpDevelop/Widgets/SideBar/SideTab;(not implemented)
cs+class://ICSharpCode/FormsDesigner/Gui/SideTabItemDesigner;cs+class://ICSharpCode/SharpDevelop/Gui/SharpDevelopSideTabItem;(not implemented)
cs+class://ICSharpCode/FormsDesigner/Services/DefaultServiceContainer;cs+class://System/ComponentModel/Design/ServiceContainer;(not implemented)
cs+class://ICSharpCode/FormsDesigner/Services/MenuCommandService;cs+class://System/ComponentModel/Design/MenuCommandService;(not implemented)
cs+class://ICSharpCode/FormsDesigner/FormsDesignerLoadException;cs+class://System/Exception;(not implemented)
cs+class://ICSharpCode/FormsDesigner/UndoRedo/FormsDesignerUndoEngine;cs+class://System/ComponentModel/Design/UndoEngine;(not implemented)
cs+class://ResourceEditor/BitmapView;cs+class://ResourceEditor/AbstractImageView;(not implemented)
cs+class://ResourceEditor/CursorView;cs+class://ResourceEditor/AbstractImageView;(not implemented)
cs+class://ResourceEditor/IconView;cs+class://ResourceEditor/AbstractImageView;(not implemented)
cs+class://ICSharpCode/UnitTesting/NUnitTestDebugger;cs+class://ICSharpCode/UnitTesting/TestDebuggerBase;(not implemented)
cs+class://ICSharpCode/UnitTesting/NUnitTestProject;cs+class://ICSharpCode/UnitTesting/TestProjectBase;(not implemented)
cs+class://ICSharpCode/UnitTesting/NUnitTestRunner;cs+class://ICSharpCode/UnitTesting/TestProcessRunnerBase;(not implemented)
cs+class://ICSharpCode/UnitTesting/NUnitTestResult;cs+class://ICSharpCode/UnitTesting/TestResult;(not implemented)
cs+class://ICSharpCode/CodeAnalysis/CategoryTreeNode;cs+class://ICSharpCode/CodeAnalysis/BaseTree;(not implemented)
cs+class://ICSharpCode/CodeAnalysis/RuleTreeNode;cs+class://ICSharpCode/CodeAnalysis/BaseTree;(not implemented)
cs+class://ICSharpCode/CodeCoverage/CodeCoveragePropertyTreeNode;cs+class://ICSharpCode/CodeCoverage/CodeCoverageMethodsTreeNode;(not implemented)
cs+class://ICSharpCode/CodeCoverage/CodeCoverageModuleTreeNode;cs+class://ICSharpCode/CodeCoverage/CodeCoverageTreeNode;(not implemented)
cs+class://ICSharpCode/CodeCoverage/CodeCoverageMethodTreeNode;cs+class://ICSharpCode/CodeCoverage/CodeCoverageTreeNode;(not implemented)
cs+class://ICSharpCode/CodeCoverage/CodeCoverageClassTreeNode;cs+class://ICSharpCode/CodeCoverage/CodeCoverageMethodsTreeNode;(not implemented)
cs+class://ICSharpCode/CodeCoverage/CodeCoverageNamespaceTreeNode;cs+class://ICSharpCode/CodeCoverage/CodeCoverageMethodsTreeNode;(not implemented)
cs+class://ICSharpCode/CodeCoverage/CodeCoverageMethodsTreeNode;cs+class://ICSharpCode/CodeCoverage/CodeCoverageTreeNode;(not implemented)
cs+class://ICSharpCode/MachineSpecifications/BehaviorImportedTestMember;cs+class://ICSharpCode/MachineSpecifications/MSpecTestMember;(not implemented)
cs+class://ICSharpCode/MachineSpecifications/MSpecTestDebugger;cs+class://ICSharpCode/UnitTesting/TestDebuggerBase;(not implemented)
cs+class://ICSharpCode/MachineSpecifications/MSpecTestProcessRunnerContext;cs+class://ICSharpCode/UnitTesting/TestProcessRunnerBaseContext;(not implemented)
cs+class://ICSharpCode/MachineSpecifications/MSpecTestProject;cs+class://ICSharpCode/UnitTesting/TestProjectBase;(not implemented)
cs+class://ICSharpCode/MachineSpecifications/MSpecTestRunner;cs+class://ICSharpCode/UnitTesting/TestProcessRunnerBase;(not implemented)
cs+class://ICSharpCode/CodeQuality/Reporting/DependencyReport;cs+class://ICSharpCode/CodeQuality/Reporting/BaseReport;(not implemented)
cs+class://ICSharpCode/CodeQuality/Reporting/OverviewReport;cs+class://ICSharpCode/CodeQuality/Reporting/BaseReport;(not implemented)
cs+class://ICSharpCode/Profiler/Controller/Data/IncompatibleDatabaseException;cs+class://System/Exception;(not implemented)
cs+class://ICSharpCode/Profiler/Controller/Data/Linq/AllCalls;cs+class://ICSharpCode/Profiler/Controller/Data/Linq/QueryNode;(not implemented)
cs+class://ICSharpCode/Profiler/Controller/Data/Linq/AllFunctions;cs+class://ICSharpCode/Profiler/Controller/Data/Linq/QueryNode;(not implemented)
cs+class://ICSharpCode/Profiler/Controller/Data/Linq/Filter;cs+class://ICSharpCode/Profiler/Controller/Data/Linq/QueryNode;(not implemented)
cs+class://ICSharpCode/Profiler/Controller/Data/Linq/Limit;cs+class://ICSharpCode/Profiler/Controller/Data/Linq/QueryNode;(not implemented)
cs+class://ICSharpCode/Profiler/Controller/Data/Linq/MergeByName;cs+class://ICSharpCode/Profiler/Controller/Data/Linq/QueryNode;(not implemented)
cs+class://ICSharpCode/Profiler/Controller/Data/Linq/Sort;cs+class://ICSharpCode/Profiler/Controller/Data/Linq/QueryNode;(not implemented)
cs+class://ICSharpCode/Profiler/Controller/Data/TempFileDatabase/DataSet;cs+class://ICSharpCode/Profiler/Controller/Data/UnmanagedProfilingDataSet;(not implemented)
cs+class://ICSharpCode/Profiler/Controller/ProfilerException;cs+class://System/Exception;(not implemented)
cs+class://ICSharpCode/Profiler/Interprocess/MemoryMappedFile/ViewMemory;cs+class://ICSharpCode/Profiler/Interprocess/UnmanagedMemory;(not implemented)
cs+class://ICSharpCode/Profiler/Interprocess/UnmanagedCircularBuffer/ReadingStream;cs+class://ICSharpCode/Profiler/Interprocess/UnmanagedCircularBuffer/BaseStream;(not implemented)
cs+class://ICSharpCode/Profiler/Interprocess/UnmanagedCircularBuffer/WritingStream;cs+class://ICSharpCode/Profiler/Interprocess/UnmanagedCircularBuffer/BaseStream;(not implemented)
cs+class://ICSharpCode/Profiler/Controller/Profiler/DataSet;cs+class://ICSharpCode/Profiler/Controller/Data/UnmanagedProfilingDataSet;(not implemented)
cs+class://ICSharpCode/Profiler/Controls/HierarchyList[1];cs+class://System/Collections/ObjectModel/ObservableCollection[1];(not implemented)
cs+class://ICSharpCode/Profiler/Controls/OverlayAdorner;cs+class://System/Windows/Documents/Adorner;(not implemented)
cs+class://Debugger/TypeSystemExtensions/DebugCompilation;cs+class://ICSharpCode/NRefactory/TypeSystem/Implementation/SimpleCompilation;(not implemented)
cs+class://Debugger/DebuggerException;cs+class://System/Exception;(not implemented)
cs+class://Debugger/ProcessExitedException;cs+class://Debugger/DebuggerException;(not implemented)
cs+class://Debugger/GetValueException;cs+class://Debugger/DebuggerException;(not implemented)
cs+class://Debugger/AddIn/ValueResolveResult;cs+class://ICSharpCode/NRefactory/Semantics/ResolveResult;(not implemented)
cs+class://ICSharpCode/SharpDevelop/Gui/Pads/DebuggerModuleTreeNode;cs+class://ICSharpCode/SharpDevelop/Dom/ClassBrowser/AssemblyTreeNode;(not implemented)
cs+class://Debugger/AddIn/Visualizers/GridVisualizerCommand;cs+class://Debugger/AddIn/Visualizers/ExpressionVisualizerCommand;(not implemented)
